CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,rowguid,ModifiedDate
29832,False,Mr.,Jésus,,Hernandez,,Online Bike Warehouse,adventure-works\josé1,jésus0@adventure-works.com,214-555-0145,oQESLWRzzA7xFmx/oeIwJrVckc/0dzUxgBru6ptUjqA=,Y/Ty5LA=,B6CC3146-FFE6-49A6-9D8E-1879EF993BF4,2006-09-01 00:00:00.000
29842,False,Mr.,Mike,,Hines,,First Cycle Store,adventure-works\shu0,mike3@adventure-works.com,454-555-0160,gna2fhtLmKi5ZKr50RuPJEI5Vh/osfQgFxhjmQs0XpI=,wt1HllQ=,5D6433E4-A1A5-43EB-9056-78F234C9150E,2005-09-01 00:00:00.000
29843,False,Mr.,Matthew,,Hink,,Running and Cycling Gear,adventure-works\david8,matthew3@adventure-works.com,146-555-0176,q9I0z+PgMdt+yPOfNb1pj69QvJ3r8WuMzirXw4mW4BM=,hDyaJt4=,F2C13E63-AE28-4A72-B011-D6377449AB90,2007-09-01 00:00:00.000
29847,False,Mr.,David,,Hodgson,,Good Toys,adventure-works\linda3,david16@adventure-works.com,969-555-0117,+gtwbVycsIIj2loVtrHNRN6IBLl20lQpRK8+JhzxyEo=,AwqZdYk=,FDD7D9CB-9A81-40FC-BAF6-FACDE8DA4923,2006-09-01 00:00:00.000
29848,False,Ms.,Helge,,Hoeing,,Little Bicycle Supply Shop,adventure-works\jillian0,helge0@adventure-works.com,850-555-0198,hbXMO61Cy3vQxyCiHA7HyFryiQNgK7GAqMxsht+DVBI=,yvAO+sY=,142B9355-5D6B-4E97-9091-9459B32B1F33,2007-08-01 00:00:00.000
29850,False,Mr.,Bob,,Hodges,,All Seasons Sports Supply,adventure-works\jillian0,bob2@adventure-works.com,129-555-0120,7n1V5i5pzSERgIgX+CGs3KdSRIWCKMMppAbccjLLWQQ=,FebyYno=,2790EC9D-DA39-4AE2-9FF8-E810A3B61CD5,2007-07-01 00:00:00.000
29854,False,Mr.,Peter,,Houston,,Local Sales and Rental,adventure-works\jillian0,peter3@adventure-works.com,632-555-0171,NmON5fxy8YJbaxIrc6lSHicKQ9t/hBGfB1lwcWOr+xc=,Q5WaAeA=,08719008-3F75-4722-A65D-B179B6B1DC15,2007-09-01 00:00:00.000
29860,False,Ms.,Arlene,,Huff,,Tubeless Tire Company,adventure-works\jae0,arlene0@adventure-works.com,1 (11) 500 555-0146,V+NOGsSc50L8026bnGkDjKzDoI/ND88zeG1cDP5uO7Q=,SC/mXZQ=,F9CFD187-277B-410A-939A-3BC608987DC6,2007-08-01 00:00:00.000
29863,False,Mr.,Ryan,,Ihrig,,Efficient Cycling,adventure-works\josé1,ryan4@adventure-works.com,809-555-0152,6UfB6OlcKQXLjWHj+yl3Ck3STFhp4YRHN/aojcUvsb0=,HGudpUM=,9A89286E-FC9B-4A12-B2FE-BD1422CA061E,2007-08-01 00:00:00.000
29864,False,Ms.,Beth,,Inghram,,General Industries,adventure-works\josé1,beth0@adventure-works.com,718-555-0152,F+vY3tSf0ZDAiQakfFA7yxIP0M8ljrI5oYD1F1iZt4w=,H5fjp4Y=,7DD63C65-3017-4787-A09E-57EFCDB7A1FA,2006-09-01 00:00:00.000
29865,False,Mr.,Lucio,,Iallo,,Highway Bike Shop,adventure-works\shu0,lucio0@adventure-works.com,199-555-0135,YodKwREGttzzQZXSLkjMe6ipm+9hE2yzBmAYNlj3qKM=,7hC00f0=,319FECC0-A652-417F-AF3A-4AA99B2FF8DC,2005-08-01 00:00:00.000
29867,False,Mr.,Erik,,Ismert,,Roving Sports,adventure-works\pamela0,erik0@adventure-works.com,116-555-0163,qH31PnQBwyUFQKdjw4bJmkw4mcqJUwRlENuk3bHLNx4=,xAk6xGo=,8F805F22-745B-42AD-8130-AD8A7967B011,2006-07-01 00:00:00.000
29873,False,Ms.,Mary,,Alexander,,Certified Bicycle Supply,adventure-works\pamela0,mary7@adventure-works.com,344-555-0133,y0iroPvPC4eEspx+3ldDYTXprGyXnnCpLGd3uXHr/+A=,F1wnUPk=,26EDD45C-0D00-48FE-9E65-8DDD0F813ACD,2006-09-01 00:00:00.000
29874,False,Mr.,David,,Jaffe,,Exceptional Cycle Services,adventure-works\jae0,david17@adventure-works.com,1 (11) 500 555-0140,FGdnPYTMqac/OnHuvpZH+gBqo30RCSqFL8kFsXLMOlI=,AnSCCJw=,50C6EB16-1E62-4E5E-BD58-363288ECEAEA,2007-07-01 00:00:00.000
29877,False,Ms.,Joyce,,Jarvis,,Paints and Solvents Company,adventure-works\shu0,joyce0@adventure-works.com,458-555-0179,HdGP+FhhGf8dYBcwT4pIsPs6mdixGxg1UVN0kMtW2Jk=,XdEyqf4=,C2E1E791-19C2-4E4B-81D1-96B98537FD41,2007-09-01 00:00:00.000
29883,False,Mr.,Barry,,Johnson,,Sample Bike Store,adventure-works\linda3,barry1@adventure-works.com,858-555-0140,lepgCpcuzDRNfqPaAgUacRzPVGGXHwiRm7wwJ4cNgBs=,lkPNcdI=,7814ACA5-869E-4DF2-B7C9-61B001F90F04,2005-09-01 00:00:00.000
29884,False,Mr.,Brian,,Johnson,,Extras Sporting Goods,adventure-works\jillian0,brian6@adventure-works.com,320-555-0134,TGnRB6vDbV0LZss8tA9iu637/34mcJWkD0Ux4xaza/k=,2t9hMlk=,0BA43373-59D8-4B12-9723-60C6A2BDAF17,2007-03-01 00:00:00.000
29885,False,Mr.,David,,Johnson,,Sure & Reliable Sporting Goods,adventure-works\david8,david18@adventure-works.com,476-555-0139,tw+fIchafvuaOuwyEXmlXbPr9Vt3EILylHlmwfm6Gig=,0fgKxF4=,26C1FA1F-BF3D-40C7-BAE0-6DFD2FB3709B,2005-08-01 00:00:00.000
29889,False,Ms.,Jean,,Jordan,,Separate Parts Corporation,adventure-works\shu0,jean3@adventure-works.com,207-555-0129,Fz+NYcaaq3h6DqGHlfln+rg8Acm2x1ZGxvEayxBvctA=,RqNfsHY=,CB6B9285-24EE-4795-8A96-499A11746331,2005-07-01 00:00:00.000
29893,False,Mr.,Sandeep,,Kaliyath,,Weekend Bike Tours,adventure-works\shu0,sandeep1@adventure-works.com,495-555-0113,Rrgza3uGhmNF9StSEGpXIJ5moVVsmcjhGDjdCAPyMnc=,ekE0M9I=,4593AED0-75D0-4BCD-9AA0-8F2DF04BB8CC,2007-07-01 00:00:00.000
29895,False,Ms.,Lori,,Kane,,General Supplies,adventure-works\josé1,lori2@adventure-works.com,765-555-0141,AI+KoUdA4XQcOZdVLM5fW573x+opUHDHSXxhPuylCL4=,s0Fgpmc=,DB806B71-4B0C-472B-B77B-F72B8A10F2E5,2006-08-01 00:00:00.000
29898,False,Mr.,Sandeep,,Katyal,,Capable Sales and Service,adventure-works\pamela0,sandeep2@adventure-works.com,928-555-0117,EAI1ECvxzm9o9MbS8sPVK9QqTkerK/+KO5Wt6escxwY=,7xO2UQE=,2B2B0574-1062-4867-A352-18198B0F271A,2005-07-01 00:00:00.000
29901,False,Mr.,John,,Kelly,,Sturdy Toys,adventure-works\shu0,john22@adventure-works.com,330-555-0116,tYV64ygQjda9WaWGc8CfVwqOiTHscX15aCHq9OPvjkw=,a2bt7rI=,8CE51EE0-13B9-4A4E-9B47-3A02439089A7,2005-08-01 00:00:00.000
29902,False,Mr.,Robert,,Kelly,,Beneficial Exercises and Activities,adventure-works\jillian0,robert7@adventure-works.com,510-555-0123,JM8Jl1msELWEL8AlgkQ/cej3rlO0TFq13PfmQ/bHakM=,OLqP9tg=,723A4C7F-288A-4E05-A895-41F170C44162,2006-09-01 00:00:00.000
29903,False,Mr.,Kevin,,Kennedy,,Fad Outlet,adventure-works\pamela0,kevin4@adventure-works.com,275-555-0179,FI+QpFgzPmmfZMk6bavb0AtoPMvD4CZ/+wGuwYgso3g=,B+59kWs=,7492859B-F990-4993-96FD-861217EB4825,2006-09-01 00:00:00.000
29905,False,Ms.,Elizabeth,,Keyser,,Acceptable Sales & Service,adventure-works\josé1,elizabeth2@adventure-works.com,656-555-0173,gD2lOrxAy3p4xvTGUYnECk5ROZd03OslvHCY+XDxQwI=,/P0XMaQ=,B7428672-4B4E-4917-BBE5-80932183E7DB,2005-08-01 00:00:00.000
29906,False,Mr.,Imtiaz,,Khan,,District Mall,adventure-works\jillian0,imtiaz0@adventure-works.com,249-555-0179,NiUsCVv2EYAYfE2mK4VPPDgV7BXgOR4eQ4yVOvsOG1A=,Cdwoi3o=,FD02037F-6C68-43AE-8007-797A28CFD117,2005-08-01 00:00:00.000
29907,False,Ms.,Karan,,Khanna,,Fitness Supplies,adventure-works\pamela0,karan1@adventure-works.com,390-555-0150,KQnTVrF88pDtzAwfV+7dDpsvf4FFaBRltsryZggImmI=,jZhDom8=,274AD75A-5647-4DC9-81C9-4FB6919375DB,2007-08-01 00:00:00.000
29908,False,Mr.,Joe,,Kim,,Mail Market,adventure-works\jae0,joe1@adventure-works.com,1 (11) 500 555-0144,/1zuZO01NBBN+zaoVVHAp+srLdfFp0nBmPrSBGPulOc=,jMsXQbs=,F02107B3-5F5C-48D2-AEDB-58FC3E25C652,2007-08-01 00:00:00.000
29911,False,Mr.,Tim,,Kim,,Consolidated Messenger,adventure-works\garrett1,tim0@adventure-works.com,244-555-0115,tgMDK3qjc6HiiWHXztTrPQw/eEJWy2T9OWRLlcrhhbM=,W9zzlRs=,55A68202-60E6-4439-BFCC-8C0A69AA7EBD,2007-08-01 00:00:00.000
29913,False,Mr.,Anton,,Kirilov,,Field Trip Store,adventure-works\linda3,anton0@adventure-works.com,608-555-0162,MA3e45BYPTDfQV7Kwg+fh94UR4S5kCbr0wdRqncaG0o=,0sZGs8c=,C705B4C9-B341-4327-8635-DE0D0C879075,2006-08-01 00:00:00.000
29914,False,Mr.,Christian,,Kleinerman,,Finish and Sealant Products,adventure-works\shu0,christian1@adventure-works.com,362-555-0177,v9tjo4izinAmIevwhur1w9F/Wj0yCIj1eXG0q2dFc1s=,7uZHIds=,A4ED5B4F-19A2-4C26-A323-E952A84E6DD7,2005-09-01 00:00:00.000
29919,False,Mr.,Eugene,,Kogan,,Mountain Bike Center,adventure-works\shu0,eugene2@adventure-works.com,136-555-0134,Tp1Zre+rOA0pmlkyosHvuAxhbMWt7UcvCPrAYmXyI+w=,GdsdWsk=,5D0FA571-03D2-4614-8309-ABB42881AE6A,2006-08-01 00:00:00.000
29920,False,Mr.,Scott,,Konersmann,,Specialty Sports Store,adventure-works\jillian0,scott6@adventure-works.com,556-555-0192,2WMJfIzZjrB1xeQtjtSTUQfxxeowOV9LmAjmUkH/qP4=,A+rOrG0=,849BF03B-C4E8-4267-9B6F-D9EF87ADCF11,2006-07-01 00:00:00.000
29924,False,Mr.,Mitch,,Kennedy,,Reasonable Bicycle Sales,adventure-works\shu0,mitch0@adventure-works.com,996-555-0192,Re4KikAJLZeLX+pM2Bw7HZNkd5Yyd/vrGB7WhjbYmCo=,lGI5cA0=,E2EE9816-381F-400F-905A-59DCB42BE29B,2006-08-01 00:00:00.000
29926,False,Mr.,Deepak,,Kumar,,Outdoor Aerobic Systems Company,adventure-works\jae0,deepak0@adventure-works.com,1 (11) 500 555-0122,0d3F0pfNxXFKEufM738j3/fA0at2eUlZA8ibqRnMr7M=,6fOTb8g=,25036429-A092-4D75-BF32-4136C15C3C1A,2007-08-01 00:00:00.000
29928,False,Mr.,Vamsi,,Kuppa,,Metal Clearing House,adventure-works\josé1,vamsi1@adventure-works.com,290-555-0196,6p4SZnWdWPrBclHkaWFeooblNWE+Y4VJiuTM9hyonDI=,HaDRSbY=,3CE63665-21B9-4502-9AEC-6C7D73328850,2007-08-01 00:00:00.000
29929,False,Mr.,Jeffrey,,Kurtz,,Many Bikes Store,adventure-works\shu0,jeffrey3@adventure-works.com,452-555-0179,zn3Nk0+i/zyvxFNh3OziN2Pxa3NfiIlVMJ9Ox86ytao=,5MZXwF4=,AE0F0317-2254-4D4F-9F4D-B01BBB10B3A0,2006-09-01 00:00:00.000
29930,False,Mr.,Peter,,Kurniawan,,Largest Bike Store,adventure-works\jillian0,peter4@adventure-works.com,436-555-0160,el1s9e+hWeb+79bwrhU+hxHEyJN+j6tR8vWyKJDZmTs=,QgzjTPU=,5DEF9D3E-0485-4CBE-9EC1-E5B1F01B3003,2005-11-01 00:00:00.000
29931,False,Mr.,Eric,,Lang,,Kickstands and Accessories Company,adventure-works\pamela0,eric6@adventure-works.com,932-555-0163,katp5sn21ZqJq5Z26YRBk9XXP3iFjpsX7tNPYAAxZlI=,xw9RymE=,7A417F32-0878-45FF-A994-34ED19C5BB11,2007-09-01 00:00:00.000
29932,False,Ms.,Rebecca,,Laszlo,,Instruments and Parts Company,adventure-works\jae0,rebecca2@adventure-works.com,1 (11) 500 555-0155,ox4SPBzzVPKyCVoIcZvkdVLtnQlKoDXCciBGcqVAfrI=,n7ydrrc=,998BB200-E2AD-4E26-8266-CE8BF95CA4DE,2007-09-01 00:00:00.000
29935,False,Ms.,Elsa,,Leavitt,,Frugal Bike Shop,adventure-works\shu0,elsa0@adventure-works.com,482-555-0174,BmJaM+147GrhU00kNTtaTolp0EJcarJK/SCfew4ZiYA=,YADhpPo=,70394DAC-8CBD-4C81-8A27-B1F8B5C041E8,2006-08-01 00:00:00.000
29938,False,Mr.,Frank,,Campbell,,Trailblazing Sports,adventure-works\shu0,frank4@adventure-works.com,491-555-0132,XKb/GbNNUPKesifxpBwavz3wz5Y3jbFPJgsBIVEFvO0=,/9h1e7s=,8739BCCD-A0F4-496D-875E-46963B2F9723,2005-09-01 00:00:00.000
29939,False,Mr.,Mark,,Lee,,Racing Partners,adventure-works\josé1,mark5@adventure-works.com,371-555-0112,Lk6x4lbbepoCdlNUxLYjn6D3zCWVxEKiK2DwxCURAis=,s7z2FRc=,5BA91047-0E9F-40F1-8D9C-2A493FC9343C,2007-09-01 00:00:00.000
29941,False,Ms.,Jolie,,Lenehan,,Exhibition Showroom,adventure-works\jae0,jolie0@adventure-works.com,1 (11) 500 555-0126,qUddcyDDhMORzm2Tp3YcC3vD7dXKgTEDtTorjPbhbmk=,C2IP7to=,580D71E8-A211-4876-9C03-8EDC7D65F050,2007-07-01 00:00:00.000
29942,False,Mr.,Roger,,Lengel,,Authorized Bike Sales and Rental,adventure-works\pamela0,roger1@adventure-works.com,947-555-0143,LoVploOms9pM4zQpIHQdGFLraQGd2ZtmlhGCKz8RxZk=,1PXmt4Y=,E5CE6BE8-E780-4358-B521-8E4878B2AF04,2007-08-01 00:00:00.000
29946,False,Ms.,Linda,,Leste,,National Manufacturing,adventure-works\garrett1,linda7@adventure-works.com,493-555-0134,heRwLFQMae6Y0X7+Q7tLrq4gB5sXd8jC7uiIjXlEs6Y=,OHu+9rc=,A578DDDD-4CAC-4D51-B60B-0C2F3B11AB13,2005-08-01 00:00:00.000
29950,False,Mr.,Yale,,Li,,Rapid Bikes,adventure-works\josé1,yale0@adventure-works.com,316-555-0138,B2RR480ridZSqURXY3APlxFk13GITW6LDFutGbpSUIs=,5MEUKYU=,0631F720-A96D-4505-A07C-11A954A67F6B,2005-09-01 00:00:00.000
29952,False,Ms.,Yuhong,,Li,,Nearby Sporting Goods,adventure-works\jae0,yuhong1@adventure-works.com,1 (11) 500 555-0176,XrcuygOte7eGdTleJOKDmf/XBySqc/0xVbjpIPzMWQA=,R273GbA=,2675B45B-5DB9-4118-AD66-D09806903C25,2006-08-01 00:00:00.000
29956,False,,Jinghao,,Liu,,Chic Department Stores,adventure-works\jillian0,jinghao1@adventure-works.com,928-555-0116,IaD5AeqK9mRiIrJi/etZGVO6EiybLf/oksA2CqrpoJ0=,p6pOqKc=,8D4EFA1A-BF3A-49A8-BE7B-A53FF3E9CB52,2006-09-01 00:00:00.000
29957,False,Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,ylTpkIOHKLcjihNjS0j/k10eOHOsWQMNhlbuOCp+UTY=,TgZnUOg=,E115475E-25DA-4139-8256-934F48C8453D,2006-09-01 00:00:00.000
29971,False,Mr.,Robert,,Lyon,,Reliable Retail Center,adventure-works\garrett1,robert9@adventure-works.com,666-555-0143,4wMARaGSdJ36NMWSghaEHOvqGA6TSKb3JZJ8QlNfnok=,0JS3VLg=,B60C30F0-35AE-4892-9825-426D28DB59EA,2006-09-01 00:00:00.000
29974,False,Mr.,Scott,,MacDonald,,Yellow Bicycle Company,adventure-works\jillian0,scott7@adventure-works.com,470-555-0171,E1wwrSH3sVJUF8UlhuAF+A5UTcdr1LObJBI67CvopDA=,LqtoWXs=,14036D92-CE29-4270-9C7C-51C8B443DD30,2005-07-01 00:00:00.000
29978,False,Mr.,Ajay,,Manchepalli,,Shipping Specialists,adventure-works\jae0,ajay0@adventure-works.com,1 (11) 500 555-0174,eVyn3oU+PF4k5dUPOBDIl+7JqQhO17DiG/iJE8dPkgc=,MYqiM6w=,B6EF4AC3-0E63-4FB2-B284-E48B8CD64C73,2008-02-01 00:00:00.000
29985,False,Ms.,Linda,,Martin,,Oils and Fluids Warehouse,adventure-works\jae0,linda8@adventure-works.com,1 (11) 500 555-0137,lePksYQQH7iiujo49o5l9u2k6fs+JCFtUHkyVL8P7WM=,JYjWVqI=,6C448FEE-B174-4E20-8DE0-7FF7F7F076DE,2006-08-01 00:00:00.000
29987,False,Mr.,Frank,,Mart¡nez,,Rally Master Company Inc,adventure-works\shu0,frank5@adventure-works.com,171-555-0147,om5PZqKM1Q45cWiYPIrXl/Aae/JkbppbhDiC35ExpI8=,6YiQ2V8=,7CB529E5-6532-4BB3-B38F-971C2E820A80,2007-07-01 00:00:00.000
29988,False,Mr.,Steve,,Masters,,Professional Cyclists,adventure-works\josé1,steve2@adventure-works.com,154-555-0115,yFi3yGOATh6SBDVcA2+76Fx57aewXlckixsLIK6rBQ8=,WWk6sxA=,AD1F9AE6-49EA-45F8-8C72-9CF84183FA9B,2005-08-01 00:00:00.000
29991,False,Mr.,Chris,,Maxwell,,City Manufacturing,adventure-works\pamela0,chris6@adventure-works.com,642-555-0187,ixajZho2s3ev/ogNQ9FUe1TyfA9yX1aEVWDOy/mdUAU=,k3iiros=,EC942FE9-2F5B-4B5D-A289-A061D6C4B873,2006-11-01 00:00:00.000
30003,False,Ms.,Yvonne,,McKay,,Practical Bike Supply Company,adventure-works\jillian0,yvonne1@adventure-works.com,623-555-0144,CzoEFQ0OfYtg1bNPN/BfavRr5F/ulWLF9VIraghdmZo=,pXNy1Eg=,A6FE5230-AFE5-4633-AD8B-84176A335960,2005-09-01 00:00:00.000
30004,False,Ms.,Nkenge,,McLin,,Some Discount Store,adventure-works\pamela0,nkenge0@adventure-works.com,158-555-0123,mGggzeGp9z6TPCUrzGWt1N9gNU1CoQ+Cuu8cxh8uig4=,NNRxDmg=,927B8F21-1238-41AE-99BE-193B64D6ED39,2005-08-01 00:00:00.000
30007,False,Ms.,Raquel,,Mello,,Remote Bicycle Specialists,adventure-works\josé1,raquel0@adventure-works.com,723-555-0124,GMyxAFJL1Mwg+3iSBTMKDohFkSy5NKqGrVo0rL23S4I=,Ap+5ADc=,326589DF-6F6C-4F62-8332-554288779009,2006-09-01 00:00:00.000
30021,False,Mr.,Ben,,Miller,,Low Price Cycles,adventure-works\josé1,ben1@adventure-works.com,207-555-0167,d8+17xmtxYv0ovo+dfdJCIe7zpoChbE+X4f+gQrPU3A=,6CMCzUQ=,1E32FA7F-E67B-4C0B-A58F-182B7D9560FE,2007-08-01 00:00:00.000
30022,False,Mr.,Dylan,,Miller,,Metropolitan Manufacturing,adventure-works\shu0,dylan1@adventure-works.com,140-555-0192,kE/AZF2xtlVStSAI51sBwnA1CENgrWppF3qD5KxBdVE=,q1lJvKo=,1AA7F7B6-5A35-463C-B744-E9F8955901E3,2005-11-01 00:00:00.000
30023,False,Mr.,Frank,,Miller,,Orange Bicycle Company,adventure-works\jillian0,frank6@adventure-works.com,118-555-0184,h7ho5pw1ypORUO13IMzogsDDW1C9bUTmGWsz06Xax8E=,n/q5ims=,0EB59B8A-807F-4596-AF6B-4D73AB4D0C75,2006-08-01 00:00:00.000
30025,False,Ms.,Linda,,Mitchell,,Essential Bike Works,adventure-works\jae0,linda9@adventure-works.com,1 (11) 500 555-0182,LJhS2DW9IscOBidp+dn6JWOa8axqqpEw2XIUiUMRKVM=,hrRF3s4=,838ACD04-5B60-459C-88CC-EF5D1D696E05,2007-09-01 00:00:00.000
30030,False,Mr.,Stefano,,Stefani,,Cycling Goods,adventure-works\jae0,stefano0@adventure-works.com,1 (11) 500 555-0115,eVnhcpqYU3NKN52mFwcXw11n5pF8qfCFpZBVTo45zsY=,XSHxez4=,7F98308D-CDBC-4143-A080-1C10053E1054,2006-08-01 00:00:00.000
30031,False,Mr.,Alan,,Steiner,,Cycle Clearance,adventure-works\pamela0,alan4@adventure-works.com,792-555-0194,0ZfPkEBplSrQkVpmgzrlfblSeTpJ4CJwJu7aVWOuOSM=,FDIch68=,8979685D-B1DF-450A-A296-423F1E2B1056,2007-09-01 00:00:00.000
30032,False,Mr.,Derik,,Stenerson,,Black Bicycle Company,adventure-works\jillian0,derik0@adventure-works.com,441-555-0144,eiskTIJrt6kqa7sel16D8OBUVoPmh3ud4vMChJvsZCc=,0rK3P2k=,2C8B69DF-E0B4-41F8-964E-7B0CD40B6BC8,2007-02-01 00:00:00.000
30037,False,Mr.,Jim,,Stewart,,Famous Bike Shop,adventure-works\garrett1,jim5@adventure-works.com,226-555-0110,UhGiWqQH+ZqO4P2SIEQ4J9goCINUOyHBAttZ/+kJooA=,awRBGoA=,F1141256-0A49-42D0-AF3D-5D3E0FE6C05E,2006-09-01 00:00:00.000
30047,False,Mr.,Michael,,Sullivan,,Valley Bicycle Distributors,adventure-works\shu0,michael24@adventure-works.com,323-555-0113,zeK7weuXbh2aNM2MR5WVlOvwCXgMuHuiecTgufohN+Y=,ic4F61g=,BE9B7B8E-80AC-4DDD-A35B-4D70E3631AA2,2006-11-01 00:00:00.000
30050,False,Mr.,Krishna,,Sunkammurali,,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,rKKXHEQ/Zb5Z596gCAMQepmJHLIzJy+BpJaz5GSv31c=,sEZH3m0=,2492E57F-C37B-4AEB-A038-C3F897111232,2006-09-01 00:00:00.000
30051,False,Mr.,Brad,,Sutton,,Honest Repair Service,adventure-works\pamela0,brad0@adventure-works.com,688-555-0115,5tnpQqGsl1FEtOjw1+pBDGRv4Cwho0BiuspfaZVuVOE=,BhyhRuI=,CBA8A194-7D3A-45DF-ADDA-4A4B6C8FCC95,2007-07-01 00:00:00.000
30055,False,Ms.,Julie,,Taft-Rider,,Bicycle Lines Distributors,adventure-works\jillian0,julie1@adventure-works.com,145-555-0194,BQF73YAE2cFDpeWDP0v7uA0/ZGhGgw1xxiMQqe74r7I=,6ZebGOE=,D075A674-CAC6-482E-BF78-5093DDBB23E7,2006-08-01 00:00:00.000
30074,False,Ms.,Yuping,,Tian,,Tenth Bike Store,adventure-works\josé1,yuping0@adventure-works.com,744-555-0123,dOvfJZgKHSk3OY2F/ZDzG76q7Vqtd3ogvi6tEW81U9E=,30pSFOQ=,55E89B26-C63C-435D-AB1A-99C96771493B,2005-08-01 00:00:00.000
30076,False,Ms.,Diane,,Tibbott,,Fun Times Club,adventure-works\shu0,diane5@adventure-works.com,847-555-0184,4G603WBKyHh8eHVBhhE9Fx0bYyHxSASUpUyJ5v5AG88=,br8PN50=,98B44E06-1ED0-47C0-8396-31AB241EE995,2005-08-01 00:00:00.000
30094,False,Mr.,Sairaj,,Uddin,,Quantity Discounts,adventure-works\linda3,sairaj1@adventure-works.com,767-555-0193,S71ozp3yMBzUJk7fj4M8SRU+dElVKuXvieJDpDOvVv8=,iKVyEt4=,091CE76C-504B-46B9-9BBC-924CDC0C7B8D,2006-08-01 00:00:00.000
30095,False,Mr.,Sunil,,Uppal,,Swift Cycles,adventure-works\jillian0,sunil0@adventure-works.com,184-555-0187,agm2RVYpEMjc+OpNxGG7gujHre5Wv8c+QcQgm6orG2I=,Yqlwc+g=,F4038305-63BC-4AAD-861C-30583BE7FDE7,2005-08-01 00:00:00.000
30102,False,Mr.,Roger,,Van Houten,,Sports Store,adventure-works\jae0,roger2@adventure-works.com,1 (11) 500 555-0110,C0yLsx6zITh7lXoIPgG1bl1t5II3nx4GYi/RaS1yB84=,WnTAc/0=,0EE7E95D-F12D-4D0D-8C6E-C64A0DDA719A,2006-12-01 00:00:00.000
30106,False,Mr.,Michael,,Vanderhyde,,Solid Bike Parts,adventure-works\jillian0,michael25@adventure-works.com,918-555-0141,/upSM1yXqGCA1vtYL9IB/NcKFrE3cg7HvqSYGTsQprM=,uXetzTc=,CA0D950A-A3FE-41C6-9B1A-125A5002DAFA,2005-09-01 00:00:00.000
